Category	Prop._SNPs	Prop._h2	Prop._h2_std_error	Enrichment	Enrichment_std_error	Enrichment_p	Coefficient	Coefficient_std_error	Coefficient_z-score	adjusted_for
Lower_rhombic_lip	0.12086978387927583	0.14260595523276537	0.008091172833909688	1.179831308172103	0.06694123687679555	0.006765846123418333	1.7560870310055936e-9	4.328950410348004e-9	0.4056611567570306	Hippocampal_dentate_gyrus
Hippocampal_dentate_gyrus	0.13348259960856607	0.17703563369982125	0.010536612608368722	1.3262824834021305	0.07893622568984301	5.892371117903998e-5	1.2301494875165566e-8	4.939315263021136e-9	2.4905263624823464	MGE_interneuron
MGE_interneuron	0.13335242358071644	0.1813390757121074	0.010033673308920637	1.3598483690275436	0.0752417769358904	2.610974280338831e-6	1.1872427413264795e-8	4.938233948280354e-9	2.4041848842335916	Hippocampal_dentate_gyrus
Hippocampal_dentate_gyrus	0.13348259960856607	0.17673377211862268	0.010658353319316343	1.3240210532076049	0.07984826000221498	7.987771993136834e-5	1.2471579522688018e-8	4.949561935388287e-9	2.519734005855942	Mammillary_body
Mammillary_body	0.14141109136662855	0.17180286013927634	0.009780887904912076	1.2149178574250075	0.06916634197775703	0.0019210237542730605	4.3126095574122355e-9	4.527530249388879e-9	0.9525302581897375	Hippocampal_dentate_gyrus
Hippocampal_dentate_gyrus	0.13348259960856607	0.17628548865837823	0.010522964585910014	1.3206626869369522	0.07883397998516892	7.669407439571402e-5	1.0669414548475271e-8	4.726795393401652e-9	2.257219460645407	Medium_spiny_neuron
Medium_spiny_neuron	0.13105857434770654	0.1714198114232502	0.009974516898731496	1.3079633459804223	0.07610732032128233	7.989166224852868e-5	1.0076714979980777e-8	4.652446777906382e-9	2.165895809455199	Hippocampal_dentate_gyrus
Hippocampal_dentate_gyrus	0.13348259960856607	0.1765623754146205	0.010644680195543987	1.32273701540414	0.07974582624820921	8.31156483335796e-5	1.2305715892534045e-8	4.914337034109114e-9	2.5040439447118352	Microglia
Microglia	0.10353255130420108	0.09239230731590409	0.0070500227571586565	0.8923986335895023	0.06809474574275834	0.1151792758816349	-1.6131896237433918e-8	4.232697165813911e-9	-3.8112568902225954	Hippocampal_dentate_gyrus
Hippocampal_dentate_gyrus	0.13348259960856607	0.17655049612530327	0.0105900904380071	1.322648020363947	0.07933686090218679	7.611065636751843e-5	1.2302561066141198e-8	4.895049569999441e-9	2.513265880194673	Midbrain_derived_inhibitory
Midbrain_derived_inhibitory	0.13006464011444754	0.16493667803983095	0.008907296597879508	1.2681131312453446	0.06848361391721629	1.5433731853905372e-4	6.463371929652378e-9	4.372424951749038e-9	1.478212205121309	Hippocampal_dentate_gyrus
Hippocampal_dentate_gyrus	0.13348259960856607	0.17668395142104312	0.010538517062614347	1.3236478158139249	0.07895049312433418	6.817296575409709e-5	1.0214204428925805e-8	5.0826452681736305e-9	2.0096237077344017	Miscellaneous
Miscellaneous	0.1457429670975057	0.19092746259263665	0.01050928054221965	1.310028651090254	0.07210832022644824	3.67932049628668e-5	1.0762854313153806e-8	4.889716372780883e-9	2.2011203703074393	Hippocampal_dentate_gyrus
Hippocampal_dentate_gyrus	0.13348259960856607	0.17638609244039538	0.010577195487965664	1.3214163715543643	0.07924025692474516	7.972258831805366e-5	1.2415083786829173e-8	4.904946468044999e-9	2.531135429858737	Oligodendrocyte
Oligodendrocyte	0.11061489888124104	0.13076239578876794	0.009205454841592962	1.182140897033751	0.0832207499595165	0.030040747747688536	-8.028178661210803e-10	5.396657308777083e-9	-0.14876206143669404	Hippocampal_dentate_gyrus
Hippocampal_dentate_gyrus	0.13348259960856607	0.17662046156627528	0.010679291885120304	1.3231721743823524	0.08000512363736564	8.481915323963703e-5	1.2504195786200912e-8	4.955681642664965e-9	2.523204008616797	Oligodendrocyte_precursor
Oligodendrocyte_precursor	0.14309734063459806	0.17910976535950404	0.0095436784028844791	1.2516638294268825	0.06669361121989299	2.135956211750871e-4	6.771056975522344e-9	4.360648703796765e-9	1.5527636907845537	Hippocampal_dentate_gyrus
Hippocampal_dentate_gyrus	0.13348259960856607	0.17691848273628435	0.010623420752599684	1.3254048337018667	0.07958655872565086	7.082347875592044e-5	1.2791277540512464e-8	4.926432829760114e-9	2.596458326446992	Splatter
Splatter	0.1212079731475037	0.13079628055652145	0.00840548394058001	1.0791062432613183	0.06934761569151049	0.25274768404521913	-4.124386958793581e-9	4.414477471359255e-9	-0.934286557254453	Hippocampal_dentate_gyrus
Hippocampal_dentate_gyrus	0.13348259960856607	0.17615197305085858	0.010493700970853337	1.3196624396544512	0.07861474830147014	7.611398531703777e-5	1.2028733856001331e-8	4.847761113286064e-9	2.481296741919618	Thalamic_excitatory
Thalamic_excitatory	0.13337876074099014	0.1715257905471278	0.008740994422530372	1.2860052799576975	0.06553512998598493	2.982697707426762e-5	8.891616298826816e-9	4.061382313559375e-9	2.1893078790295535	Hippocampal_dentate_gyrus
Hippocampal_dentate_gyrus	0.13348259960856607	0.17736833369054297	0.010581087115118433	1.3287749430313058	0.0792694114899408	5.6448059918801073e-5	9.10801016318672e-9	5.0468944859540546e-9	1.8046761604656294	Upper_layer_intratelencephalic
Upper_layer_intratelencephalic	0.1266802311429707	0.1810057808292962	0.01099281063546875	1.4288399949713855	0.08677605445053473	3.2991571460546293e-6	1.5891501972014406e-8	5.66347595132061e-9	2.805962647075216	Hippocampal_dentate_gyrus
Hippocampal_dentate_gyrus	0.13348259960856607	0.1766790890652801	0.010619932292466477	1.3236113889254968	0.07956042453180509	7.715512744234039e-5	1.2524355578936474e-8	4.921153528985204e-9	2.545004033133494	Upper_rhombic_lip
Upper_rhombic_lip	0.10473600855135722	0.1287974354245612	0.00865204207561304	1.2297340447283276	0.08260809434389052	0.005995099426815416	2.8046480618264577e-9	5.084278074931546e-9	0.551631523786043	Hippocampal_dentate_gyrus
Hippocampal_dentate_gyrus	0.13348259960856607	0.17625776532705	0.010615821267861255	1.3204549944631052	0.07952962632576717	8.871051912125005e-5	1.1939070137725255e-8	4.9268331923150775e-9	2.4232746820712205	Vascular
Vascular	0.10849517686074134	0.10093703594752446	0.008229643242989243	0.9303366183464716	0.0758526183477481	0.3596709153815584	-1.4969693061733262e-8	4.929469109297994e-9	-3.036775914367196	Hippocampal_dentate_gyrus
LAMP5_LHX6_and_Chandelier	0.13366159164685928	0.18433371765621293	0.009830677137299581	1.3791076058949827	0.07354900548597931	1.0402894668621994e-6	1.369495419492801e-8	4.9735481044867115e-9	2.753558205775388	Lower_rhombic_lip
Lower_rhombic_lip	0.12086978387927583	0.1420534786057919	0.008203624854159283	1.1752604666495825	0.06787159363462604	0.009215438570674521	6.31115128743311e-10	4.4970915187896896e-9	0.14033851125919808	LAMP5_LHX6_and_Chandelier
LAMP5_LHX6_and_Chandelier	0.13366159164685928	0.1842380190355591	0.009666968204079123	1.3783916289305105	0.07232420387166827	7.237324448699478e-7	1.0489294596287527e-8	5.06998534167477e-9	2.068900379270642	MGE_interneuron
MGE_interneuron	0.13335242358071644	0.18091108088261137	0.00991738156309795	1.3566388673326835	0.07436971370149183	2.3918705554427093e-6	7.762002002172551e-9	5.093944254331998e-9	1.5237705036861329	LAMP5_LHX6_and_Chandelier
LAMP5_LHX6_and_Chandelier	0.13366159164685928	0.18479881017337688	0.00975724704649188	1.3825872331494056	0.072999632327221	6.665157868982818e-7	1.3609748980113887e-8	4.8494071592174605e-9	2.8064768606293033	Mammillary_body
Mammillary_body	0.14141109136662855	0.17246785502757067	0.009776492454090383	1.2196204227037821	0.06913525919083266	0.0015167349046177397	3.703285097240795e-9	4.511125869395646e-9	0.8209225821794511	LAMP5_LHX6_and_Chandelier
LAMP5_LHX6_and_Chandelier	0.13366159164685928	0.18430452021531787	0.009763255086094335	1.3788891628812845	0.07304458196105693	8.80652920497019e-7	1.2661689418781772e-8	4.949596041799664e-9	2.558125817107694	Medium_spiny_neuron
Medium_spiny_neuron	0.13105857434770654	0.1719600554243381	0.01004573661300707	1.3120855028387337	0.07665073928207937	7.136779978470568e-5	1.0933426257897524e-8	4.94568701757614e-9	2.210699184772907	LAMP5_LHX6_and_Chandelier
LAMP5_LHX6_and_Chandelier	0.13366159164685928	0.1837608027128519	0.009746351343102855	1.3748212964451094	0.07291811524176078	1.0581899511341473e-6	1.3335269454340919e-8	4.829927119427169e-9	2.76096701349864	Microglia
Microglia	0.10353255130420108	0.09236354399469812	0.006988722668876089	0.892120814480018	0.0675026605723422	0.11112295160153317	-1.632121222447666e-8	4.245354919350658e-9	-3.844487100497371	LAMP5_LHX6_and_Chandelier
LAMP5_LHX6_and_Chandelier	0.13366159164685928	0.18419484967183522	0.009708226084833948	1.3780686538470033	0.07263287804086288	7.877703888944029e-7	1.2974708051887655e-8	4.769943425000025e-9	2.7200968430537698	Midbrain_derived_inhibitory
Midbrain_derived_inhibitory	0.13006464011444754	0.16528114471609415	0.008856209182890075	1.2707615580272902	0.0680908291069521	1.2029300024819907e-4	5.280229478631175e-9	4.292351504281404e-9	1.2301484334086834	LAMP5_LHX6_and_Chandelier
LAMP5_LHX6_and_Chandelier	0.13366159164685928	0.18450098448470187	0.009718420016765088	1.3803590261902825	0.07270914476644605	7.288946573079703e-7	1.2732158742099698e-8	4.860812432092579e-9	2.619347880621369	Miscellaneous
Miscellaneous	0.1457429670975057	0.19124012450234745	0.010468781448129802	1.312173947813228	0.07183043996302013	3.0457416121283298e-5	1.1926759882039602e-8	4.710749330841433e-9	2.5318179857193224	LAMP5_LHX6_and_Chandelier
LAMP5_LHX6_and_Chandelier	0.13366159164685928	0.18413419853645907	0.009725709974336243	1.3776148874760594	0.07276368517316524	8.517346793367447e-7	1.3614063527628981e-8	4.8398819849857614e-9	2.812891630387354	Oligodendrocyte
Oligodendrocyte	0.11061489888124104	0.13114763857594303	0.009341186763660697	1.1856236357160752	0.08444781723020542	0.029550768439964493	-6.847475966368275e-10	5.495915689713917e-9	-0.12459208534046329	LAMP5_LHX6_and_Chandelier
LAMP5_LHX6_and_Chandelier	0.13366159164685928	0.18405261675823484	0.009726197150942893	1.3770045268091016	0.07276733002431993	8.861084935841369e-7	1.345092550507329e-8	4.840758872631585e-9	2.7786811652861685	Oligodendrocyte_precursor
Oligodendrocyte_precursor	0.14309734063459806	0.1794970983315838	0.009466229838899333	1.2543706090942197	0.0661523812875848	1.6465468362958155e-4	6.692927373803873e-9	4.32234418562788e-9	1.5484485007136546	LAMP5_LHX6_and_Chandelier
LAMP5_LHX6_and_Chandelier	0.13366159164685928	0.18443041501529017	0.00970586500145361	1.3798310550016843	0.07261521340473784	7.051576304036815e-7	1.480868610625614e-8	4.9270683682888015e-9	3.0055775563348393	Splatter
Splatter	0.1212079731475037	0.1308912872254432	0.008347305176348187	1.0798900751038498	0.06886762446056216	0.24453281188541875	-6.4356737782643545e-9	4.513816451801278e-9	-1.425772148022577	LAMP5_LHX6_and_Chandelier
LAMP5_LHX6_and_Chandelier	0.13366159164685928	0.18392169085461163	0.009759065669191696	1.37602499408014	0.07301323849992482	1.0269094713905957e-6	1.2375751931502348e-8	5.041143806500557e-9	2.454949195367887	Thalamic_excitatory
Thalamic_excitatory	0.13337876074099014	0.1715408670105918	0.008894064735659788	1.286118314922037	0.06668276632837579	3.890794864218274e-5	7.3296822592012856e-9	4.3492612051375885e-9	1.6852706502297583	LAMP5_LHX6_and_Chandelier
LAMP5_LHX6_and_Chandelier	0.13366159164685928	0.18420073069222231	0.009715051463291966	1.3781126531763142	0.07268394266140138	8.249252627843479e-7	1.1639602933073314e-8	4.991861707369455e-9	2.331715823755662	Upper_layer_intratelencephalic
Upper_layer_intratelencephalic	0.1266802311429707	0.18033107848406604	0.010881154716239308	1.4235139678624777	0.08589465473866155	3.345721723941228e-6	1.631071337508169e-8	5.604819963545191e-9	2.910122623236724	LAMP5_LHX6_and_Chandelier
LAMP5_LHX6_and_Chandelier	0.13366159164685928	0.18388070914411775	0.009714318099182224	1.3757183861010718	0.07267845593854626	9.400504683132763e-7	1.341398960282352e-8	4.883710184510999e-9	2.7466801050903578	Upper_rhombic_lip
Upper_rhombic_lip	0.10473600855135722	0.1283597214827787	0.008417847381538664	1.2255548331292156	0.0803720468057648	0.005519419087692865	1.832509106954699e-9	4.989071193171396e-9	0.36730466172999837	LAMP5_LHX6_and_Chandelier
LAMP5_LHX6_and_Chandelier	0.13366159164685928	0.18388317310799848	0.009749622505947301	1.375736820445975	0.07294258871094622	9.90676373861256e-7	1.3307405335852792e-8	4.836144198331279e-9	2.751656028049068	Vascular
Vascular	0.10849517686074134	0.10106979872725294	0.00818723301548527	0.9315602928320103	0.07546172329848329	0.36580138905711035	-1.5134800311899652e-8	4.907038031987358e-9	-3.0843046687718525	LAMP5_LHX6_and_Chandelier
Lower_rhombic_lip	0.12086978387927583	0.14241064120309765	0.008209161952379517	1.1782154036556955	0.06791740407659527	0.008218850558081052	2.821722013037097e-10	4.337812659951082e-9	0.06504942085417117	MGE_interneuron
MGE_interneuron	0.13335242358071644	0.18098508870804833	0.010106675533151033	1.3571938465632796	0.07578921523712388	3.5704374697171206e-6	1.2115617222585058e-8	4.889353252262458e-9	2.4779590668722453	Lower_rhombic_lip
Lower_rhombic_lip	0.12086978387927583	0.14229789210103805	0.008149880405885747	1.1772825890312215	0.06742694612597147	0.008001834583485253	1.0852011769048329e-9	4.340923575892092e-9	0.2499931542060876	Mammillary_body
Mammillary_body	0.14141109136662855	0.17160993135554514	0.009826750162974003	1.213553545885745	0.06949066065473423	0.0021327843306867085	4.4105569112414e-9	4.530409999207113e-9	0.973544759086553	Lower_rhombic_lip
Lower_rhombic_lip	0.12086978387927583	0.14210949599340836	0.008176014690131737	1.1757239190180622	0.06764316463325443	0.00878428174775193	1.0876491903790547e-9	4.4157655631392026e-9	0.2463104471528684	Medium_spiny_neuron
Medium_spiny_neuron	0.13105857434770654	0.17166873635074648	0.010095155111477513	1.3098626870096928	0.07702781112736996	8.688610590596822e-5	1.1962850072467665e-8	4.903118168160526e-9	2.4398453519132084	Lower_rhombic_lip
Lower_rhombic_lip	0.12086978387927583	0.14234948913092388	0.008191970390710766	1.1777094701608954	0.06777517198916205	0.008179233817807042	2.480260342109891e-9	4.364373886280605e-9	0.5682969440144854	Microglia
Microglia	0.10353255130420108	0.09229768951538073	0.007120747898362799	0.8914847393665603	0.06877786559553138	0.11565538574194649	-1.6510555489073206e-8	4.302478080544134e-9	-3.837452551759454	Lower_rhombic_lip
Lower_rhombic_lip	0.12086978387927583	0.14225330094793118	0.00815286471663833	1.1769136700865876	0.0674516364220637	0.008194981694635143	1.2651308098949436e-9	4.416178900121146e-9	0.2864763494658783	Midbrain_derived_inhibitory
Midbrain_derived_inhibitory	0.13006464011444754	0.16499128502607863	0.008958416339997338	1.2685329762254995	0.06887664727411366	1.6452828710390222e-4	6.784009485271211e-9	4.4536744907061214e-9	1.5232387322935268	Lower_rhombic_lip
Lower_rhombic_lip	0.12086978387927583	0.14297153569340698	0.008190920186909909	1.1828558892452914	0.06776648326839867	0.006576548949340483	1.141234504862323e-9	4.363118094973108e-9	0.2615639732917559	Miscellaneous
Miscellaneous	0.1457429670975057	0.1909800237049754	0.010548260685344908	1.3103892936199453	0.07237577836800768	3.7692306343625954e-5	1.2806620383107819e-8	4.702282827061294e-9	2.723490026887931	Lower_rhombic_lip
Lower_rhombic_lip	0.12086978387927583	0.14277941047214818	0.008169177186550088	1.181266366909	0.06758659546135554	0.006852484323570137	2.229549720115635e-9	4.3592218437218786e-9	0.5114558974158696	Oligodendrocyte
Oligodendrocyte	0.11061489888124104	0.13115598118242	0.00938919279719608	1.185699055994549	0.08488180970337961	0.030057445549713763	-8.761220820229941e-10	5.48556880271125e-9	-0.15971399020462007	Lower_rhombic_lip
Lower_rhombic_lip	0.12086978387927583	0.14265004092784273	0.008102071882616226	1.1801960452772955	0.0670314086993697	0.006738968527408382	2.252339132100435e-9	4.339530815466498e-9	0.5190282608601109	Oligodendrocyte_precursor
Oligodendrocyte_precursor	0.14309734063459806	0.1793742149065428	0.009594670013601512	1.2535118689911817	0.06704995334680394	2.0955293663726065e-4	7.011260548674638e-9	4.373163560373245e-9	1.6032468147786894	Lower_rhombic_lip
Lower_rhombic_lip	0.12086978387927583	0.1425805473970837	0.008162523147779871	1.179621099839911	0.0675315441610499	0.007354268525079905	3.649438803670386e-9	4.508588552435699e-9	0.8094415272599736	Splatter
Splatter	0.1212079731475037	0.13053991644316318	0.008432145465274115	1.0769911669449583	0.06956758079778001	0.26707215263302486	-5.132662821105026e-9	4.566783369412901e-9	-1.1239120417846475	Lower_rhombic_lip
Lower_rhombic_lip	0.12086978387927583	0.1423750839567522	0.008124585846641299	1.1779212255310703	0.06721767497124093	0.007627340405864873	9.268852644137528e-11	4.520944455218874e-9	0.020502027255472646	Thalamic_excitatory
Thalamic_excitatory	0.13337876074099014	0.17193369158958213	0.008982666947544456	1.2890634958249634	0.06734705659012688	3.999640579749193e-5	9.519611386767715e-9	4.356382824201457e-9	2.185210017329618	Lower_rhombic_lip
Lower_rhombic_lip	0.12086978387927583	0.14309341455179914	0.008146509140335217	1.1838642376883883	0.06739905441108351	0.006054650260863473	1.2307902345810106e-9	4.37272506329542e-9	0.28146984243584006	Upper_layer_intratelencephalic
Upper_layer_intratelencephalic	0.1266802311429707	0.18067963660007771	0.010995038122416659	1.4262654478121655	0.08679363799082204	3.7265788184801136e-6	1.7922172147739843e-8	5.510756821199841e-9	3.2522161164494463	Lower_rhombic_lip
Lower_rhombic_lip	0.12086978387927583	0.14236776464782744	0.008163524942288366	1.1778606702070693	0.06753983237400388	0.007939825179073252	1.6676275600411785e-9	4.394426996376067e-9	0.3794869186395436	Upper_rhombic_lip
Upper_rhombic_lip	0.10473600855135722	0.12851207227178366	0.008693829670950436	1.2270094502290285	0.08300707456010627	0.006851287156826054	2.8075188038352947e-9	5.1365761510632154e-9	0.546573967029413	Lower_rhombic_lip
Lower_rhombic_lip	0.12086978387927583	0.14230447003668312	0.008132863294690283	1.177337010702494	0.06728615733120984	0.007869485993681917	2.2264232111207117e-9	4.337500480022775e-9	0.5132963607439235	Vascular
Vascular	0.10849517686074134	0.10080323224785388	0.008248905013044424	0.9291033497022598	0.07603015407433532	0.3524580045135005	-1.5521516209759235e-8	4.910632302111145e-9	-3.1607978881021763	Lower_rhombic_lip
MGE_interneuron	0.13335242358071644	0.18058806471050687	0.010086127003704665	1.354216592855542	0.07563512332867102	4.177075085956312e-6	1.1945358197442517e-8	4.9038217348214e-9	2.4359283113046466	Microglia
Microglia	0.10353255130420108	0.09215123942232181	0.007071416203612791	0.890070207499876	0.06830138072069177	0.10864815448269366	-1.6569327241071016e-8	4.281117263174416e-9	-3.870327819234969	MGE_interneuron
MGE_interneuron	0.13335242358071644	0.18094349391980963	0.010006751060813932	1.3568819303106774	0.07503988898077266	2.8945146089527783e-6	1.1284008561493382e-8	4.965384119871298e-9	2.272534871236883	Midbrain_derived_inhibitory
Midbrain_derived_inhibitory	0.13006464011444754	0.16505078250362387	0.008810281278268793	1.268990421673339	0.06773771311339022	1.2371235317136577e-4	4.9768459274684655e-9	4.414774301615058e-9	1.1273160500295076	MGE_interneuron
MGE_interneuron	0.13335242358071644	0.18133949068073413	0.010114296489585789	1.3598514808467035	0.07584636422797175	3.2398505429408724e-6	1.0640083319061776e-8	4.9789928976443e-9	2.136995078682658	Miscellaneous
Miscellaneous	0.1457429670975057	0.19133107692381035	0.010505960684895664	1.3127980082620732	0.07208554137550194	3.1853033767600025e-5	1.1611662036306315e-8	4.746441826208116e-9	2.4463929953151355	MGE_interneuron
MGE_interneuron	0.13335242358071644	0.18069103073864395	0.010025689225397654	1.3549887275147579	0.07518190488176046	3.407495560931086e-6	1.1964549111192495e-8	4.885047818008357e-9	2.4492184226091083	Oligodendrocyte
Oligodendrocyte	0.11061489888124104	0.1307160727295081	0.009244308055152892	1.1817221192766103	0.08357199752157994	0.03109511693789534	-7.769852233648135e-10	5.431634730489746e-9	-0.14304813595128407	MGE_interneuron
MGE_interneuron	0.13335242358071644	0.18065980459591763	0.009997839914280316	1.354754564970967	0.07497306494942521	3.231471680239211e-6	1.186364822150216e-8	4.882892434983208e-9	2.429635380969222	Oligodendrocyte_precursor
Oligodendrocyte_precursor	0.14309734063459806	0.17921342061242485	0.009528022990271976	1.2523881982548504	0.0665842072816851	2.0189451866447114e-4	6.660887990068663e-9	4.3589423833112384e-9	1.5280972778100288	MGE_interneuron
MGE_interneuron	0.13335242358071644	0.18073190558773766	0.010027561670558485	1.3552952449967515	0.07519594621007346	3.2972026080614125e-6	1.34189155703428e-8	4.880356754781311e-9	2.749576771656338	Splatter
Splatter	0.1212079731475037	0.1303653474640737	0.008339417177343383	1.075550923580134	0.0688025462416961	0.27117868684940866	-7.053178055876523e-9	4.340575021291956e-9	-1.624940940146951	MGE_interneuron
MGE_interneuron	0.13335242358071644	0.18079287374433817	0.010075179424540948	1.3557524407114105	0.0755530282390599	3.6786157026809165e-6	1.0886519042450556e-8	5.072606415183172e-9	2.146139114965702	Thalamic_excitatory
Thalamic_excitatory	0.13337876074099014	0.17176422188249885	0.008866924059825892	1.2877929059188808	0.06647928058834406	3.454405871330912e-5	7.804571948348085e-9	4.315956294082346e-9	1.8083065296673686	MGE_interneuron
MGE_interneuron	0.13335242358071644	0.18101831654594014	0.0099709509597196	1.357443019671646	0.07477142666015602	2.6789808091929074e-6	1.0108284902551672e-8	5.0044271959001084e-9	2.0198685097932714	Upper_layer_intratelencephalic
Upper_layer_intratelencephalic	0.1266802311429707	0.18048157635697604	0.011004026991718194	1.4247019817424031	0.08686459514980757	4.111045299855021e-6	1.661307312575697e-8	5.654821066334071e-9	2.937860089802445	MGE_interneuron
MGE_interneuron	0.13335242358071644	0.18084555368754812	0.010049758595935866	1.3561474837244687	0.07536239931817122	3.3806442287160535e-6	1.195141484608571e-8	4.911404377187224e-9	2.433400699318984	Upper_rhombic_lip
Upper_rhombic_lip	0.10473600855135722	0.1285800653711797	0.008508399845536588	1.2276586357415995	0.0812366249508592	0.005638229914414427	2.0854848161719736e-9	4.998381828594485e-9	0.4172319938107648	MGE_interneuron
MGE_interneuron	0.13335242358071644	0.1807717810463004	0.01006452086642615	1.355594268122781	0.07547310049700169	3.5322129009712415e-6	1.1758411895935075e-8	4.893285526167909e-9	2.4029686870006683	Vascular
Vascular	0.10849517686074134	0.10094774066025972	0.008219544961232544	0.9304352836793002	0.07575954248899669	0.35993148232958505	-1.513272781864189e-8	4.911420445861734e-9	-3.0811305986626394	MGE_interneuron
Mammillary_body	0.14141109136662855	0.17247552723541287	0.009725468499095506	1.219674677343698	0.0687744391554184	0.0014245975248215511	3.2781124612586634e-9	4.436095262091824e-9	0.7389634955027727	MGE_interneuron
MGE_interneuron	0.13335242358071644	0.18112333965882405	0.0100785495113536	1.3582305802578272	0.07557830027178462	3.0509052189008072e-6	1.1707571890631654e-8	4.857588362223027e-9	2.410161384130499	Mammillary_body
Mammillary_body	0.14141109136662855	0.17248575350879605	0.009761415840613017	1.2197469932652028	0.06902864369602485	0.0015094514845661747	4.275537133514907e-9	4.497245378177481e-9	0.9507013235838998	Medium_spiny_neuron
Medium_spiny_neuron	0.13105857434770654	0.17251326499173675	0.010051986295497582	1.3163065892510653	0.07669842545997058	5.8078185841516006e-5	1.2170970854585691e-8	4.8414424073804244e-9	2.5139142078881154	Mammillary_body
Mammillary_body	0.14141109136662855	0.17158888221386903	0.009786246394022662	1.2134046951734516	0.06920423496803665	0.0020813946752184526	4.361847676234552e-9	4.4901622655847615e-9	0.9714231732038532	Microglia
Microglia	0.10353255130420108	0.09248263971371673	0.007082892519680198	0.893271135973291	0.06841222813942954	0.11991683499472773	-1.6280325281759467e-8	4.271967701597845e-9	-3.810966378718204	Mammillary_body
Mammillary_body	0.14141109136662855	0.17171231410553664	0.009718368224247409	1.214277553804799	0.06872422898604993	0.0018259765896058548	3.5804607279087638e-9	4.618779902333256e-9	0.7751962214306927	Midbrain_derived_inhibitory
Midbrain_derived_inhibitory	0.13006464011444754	0.16497785607831889	0.008914981454474552	1.2684297279656502	0.06854269881983303	1.5101837384830878e-4	6.260954853920954e-9	4.523611562721531e-9	1.3840611129206215	Mammillary_body
Mammillary_body	0.14141109136662855	0.17231635909870854	0.009840852722830164	1.2185491069576264	0.06959038805037111	0.0017296973327280544	3.974986577551225e-9	4.587502274782697e-9	0.8664816580912788	Miscellaneous
Miscellaneous	0.1457429670975057	0.191300725905456	0.010584638503721468	1.3125897579501795	0.07262538093272164	3.601316298208257e-5	1.2750385277717397e-8	4.777790860050514e-9	2.668677983444129	Mammillary_body
Mammillary_body	0.14141109136662855	0.17194706405302884	0.009801060880437341	1.2159376070949866	0.0693089968100641	0.0018688358690778144	4.789993228452122e-9	4.509802911204997e-9	1.062129171221866	Oligodendrocyte
Oligodendrocyte	0.11061489888124104	0.13087762448422596	0.009351888101548139	1.1831826074780352	0.08454456132160428	0.031679357011073675	-1.1501270476584896e-9	5.468536825009649e-9	-0.2103171441396411	Mammillary_body
Mammillary_body	0.14141109136662855	0.17139067916994744	0.009729561646480527	1.2120030862755489	0.06880338417907575	0.0020862861694071286	4.302337902913394e-9	4.478040087813759e-9	0.9607635971418591	Oligodendrocyte_precursor
Oligodendrocyte_precursor	0.14309734063459806	0.17893049910801076	0.009596260045440369	1.250411072033221	0.06706106488690529	2.5055322679877034e-4	6.633614112681443e-9	4.364481060934987e-9	1.5199090155429267	Mammillary_body
Mammillary_body	0.14141109136662855	0.17196950304061928	0.009865472798167844	1.2160962862153695	0.0697644909096288	0.0019796936382607787	6.145623894171977e-9	4.727493299014719e-9	1.299975167696762	Splatter
Splatter	0.1212079731475037	0.1305316201744032	0.008401381065815323	1.0769227203853422	0.0693137658163072	0.2657719438992253	-5.754393150301267e-9	4.5973837461337e-9	-1.2516669192865586	Mammillary_body
Mammillary_body	0.14141109136662855	0.17177065981184578	0.009801794523544622	1.2146901501983722	0.0693141848267903	0.0019825898892120403	2.9318924861492824e-9	4.512190539963696e-9	0.6497714270224217	Thalamic_excitatory
Thalamic_excitatory	0.13337876074099014	0.17183236984457395	0.008957664533648714	1.2883038415558332	0.0671596023526093	3.918936635961024e-5	8.880017279048939e-9	4.1455715682471935e-9	2.1420489630585577	Mammillary_body
Mammillary_body	0.14141109136662855	0.17227143188509278	0.009809198668595911	1.2182314005232755	0.06936654383894228	0.001713031414821583	3.9018935976412655e-9	4.517687916542768e-9	0.8636925944692637	Upper_layer_intratelencephalic
Upper_layer_intratelencephalic	0.1266802311429707	0.18076811439875465	0.011027165333866164	1.4269638819551933	0.0870472467122432	3.857426057894882e-6	1.7804143259114685e-8	5.5103249684320685e-9	3.2310514100551773	Mammillary_body
Mammillary_body	0.14141109136662855	0.17196601506083137	0.009817914386936797	1.2160716206834497	0.0694281777479706	0.0018954676655015396	4.627219146189303e-9	4.528736532107618e-9	1.0217461566561596	Upper_rhombic_lip
Upper_rhombic_lip	0.10473600855135722	0.12877838417223936	0.008679831281195404	1.2295521469017314	0.08287342052890298	0.006194564889591291	2.9191690223430637e-9	5.102790317409592e-9	0.5720730895767957	Mammillary_body
Mammillary_body	0.14141109136662855	0.1717117057874584	0.009782085146313225	1.2142732520341786	0.06917480836741274	0.0019900806212160833	4.533930120643055e-9	4.501513299182667e-9	1.0072013163809321	Vascular
Vascular	0.10849517686074134	0.10088621319924729	0.008268443975375649	0.9298681850967393	0.07621024468201555	0.3587831755727695	-1.543170430765705e-8	4.926562301545583e-9	-3.1323473373747346	Mammillary_body
Medium_spiny_neuron	0.13105857434770654	0.17181667558391042	0.01003426987706453	1.3109914894089272	0.07656324606769328	7.380320878715457e-5	1.1138459491314586e-8	4.939960976075595e-9	2.2547666965910333	MGE_interneuron
