dataset_name	Trait	disorder_type	roi	weighted_sum_Z	P_for_weighted_sum_Z	FDR_for_weighted_sum_Z	minuslog10_FDR_for_weighted_sum_Z	minuslog10_P_for_weighted_sum_Z	if.sig.fdr.weightedSum	if.sig.P.weightedSum	dataset_name2304	ROIGroupFine	regions
insomnia	insomnia	brain traits	CA1U-CA2U-CA3U	0.892589117572452	0.186038624525935	0.358706600321076	0.445260632087206	0.730396880099055	no	no	insomnia	Hippocampus	Hippocampus
insomnia	insomnia	brain traits	CA2U-CA3U	0.792498008256621	0.214035176331816	0.384537774426653	0.415060991573198	0.669514845195824	no	no	insomnia	Hippocampus	Hippocampus
insomnia	insomnia	brain traits	CA3R	0.855007771116658	0.196273422817193	0.358706600321076	0.445260632087206	0.707138503789039	no	no	insomnia	Hippocampus	Hippocampus
insomnia	insomnia	brain traits	CA4C-DGC	0.610652263586856	0.270714907496238	0.423371828398996	0.373278043760893	0.567487828215113	no	no	insomnia	Hippocampus	Hippocampus
insomnia	insomnia	brain traits	CaB	0.732305793029813	0.231990972137278	0.404836216988554	0.392720642080556	0.634528915226558	no	no	insomnia	BasalForebrain	BasalForebrain
insomnia	insomnia	brain traits	CbDN	-0.10948230892511	0.543590023575853	0.593767749881269	0.226383394528731	0.264728522406274	no	no	insomnia	Cerebellum	Cerebellum
insomnia	insomnia	brain traits	CBL	-0.0873638031029291	0.534808829863066	0.593767749881269	0.226383394528731	0.271801431011495	no	no	insomnia	Cerebellum	Cerebellum
insomnia	insomnia	brain traits	CBV	0.028638644973022	0.48857639524163	0.593767749881269	0.226383394528731	0.311067519073476	no	no	insomnia	Cerebellum	Cerebellum
insomnia	insomnia	brain traits	CEN	1.10572288677325	0.134423240389679	0.334726104699918	0.475310416458974	0.87152563976105	no	no	insomnia	Amygdala	Amygdala
insomnia	insomnia	brain traits	Cla	1.42665427704373	0.0768397854954055	0.269870450127502	0.568844666570362	1.11441385617749	no	no	insomnia	BasalForebrain	BasalForebrain
insomnia	insomnia	brain traits	CM	0.881163819858325	0.189114579350171	0.358706600321076	0.445260632087206	0.723274988937839	no	no	insomnia	Thalamus	Thalamus
insomnia	insomnia	brain traits	CM-Pf	0.729094971247722	0.23297178524813	0.404836216988554	0.392720642080556	0.632696672334559	no	no	insomnia	Thalamus	Thalamus
insomnia	insomnia	brain traits	CMN	1.3842479762872	0.0831412688113814	0.269870450127502	0.568844666570362	1.08018335205043	no	no	insomnia	Amygdala	Amygdala
insomnia	insomnia	brain traits	CoA	1.75132310980382	0.0399451345876523	0.269870450127502	0.568844666570362	1.39853611122897	no	yes	insomnia	Amygdala	Amygdala
insomnia	insomnia	brain traits	DGR-CA4	-0.19413012302388	0.57696300224312	0.593767749881269	0.226383394528731	0.238852035088329	no	no	insomnia	Hippocampus	Hippocampus
insomnia	insomnia	brain traits	DGR-CA4Rpy	0.224211020095926	0.411296554475713	0.540659181443822	0.267076417446523	0.385844928658714	no	no	insomnia	Hippocampus	Hippocampus
insomnia	insomnia	brain traits	DGU-CA4Upy	-0.172885848237776	0.568629422190593	0.593767749881269	0.226383394528731	0.245170672671543	no	no	insomnia	Hippocampus	Hippocampus
insomnia	insomnia	brain traits	DTg	0.124034588124995	0.450643944573041	0.56197950734991	0.250279520742538	0.346166460293015	no	no	insomnia	Pons	Pons
insomnia	insomnia	brain traits	ETH	0.654248455438325	0.256475874075255	0.423371828398996	0.373278043760893	0.590953481424593	no	no	insomnia	Thalamus	Thalamus
insomnia	insomnia	brain traits	FI	1.51415021754034	0.0649938722755367	0.269870450127502	0.568844666570362	1.1871275873936	no	no	insomnia	CerebralCortex	Frontal_cortex
insomnia	insomnia	brain traits	GPe	0.18111857388258	0.428137252925024	0.546777696506657	0.262189208957249	0.368416981845946	no	no	insomnia	BasalForebrain	BasalForebrain
insomnia	insomnia	brain traits	GPi	0.334437101602885	0.369024873252675	0.5286031968214	0.276870214723614	0.432944360257408	no	no	insomnia	BasalForebrain	BasalForebrain
insomnia	insomnia	brain traits	HTHma	0.0889752619148147	0.464550785130351	0.572585851439735	0.242159387571085	0.332966801592288	no	no	insomnia	Hypothalamus	Hypothalamus
insomnia	insomnia	brain traits	HTHma-HTHtub	-0.146568085216687	0.55826352705709	0.593767749881269	0.226383394528731	0.253160744915591	no	no	insomnia	Hypothalamus	Hypothalamus
insomnia	insomnia	brain traits	HTHpo	-0.182032510056677	0.572221393613826	0.593767749881269	0.226383394528731	0.242435909280237	no	no	insomnia	Hypothalamus	Hypothalamus
insomnia	insomnia	brain traits	HTHpo-HTHso	-0.154668625207176	0.561458717124876	0.593767749881269	0.226383394528731	0.250682170985756	no	no	insomnia	Hypothalamus	Hypothalamus
insomnia	insomnia	brain traits	HTHso-HTHtub	-0.237402880646541	0.593827872413719	0.599483375960517	0.222222855648898	0.22633942184373	no	no	insomnia	Hypothalamus	Hypothalamus
insomnia	insomnia	brain traits	HTHtub	0.00484632286582422	0.498066604472577	0.593767749881269	0.226383394528731	0.302712576877336	no	no	insomnia	Hypothalamus	Hypothalamus
insomnia	insomnia	brain traits	IC	0.264475731628083	0.395706681303005	0.540659181443822	0.267076417446523	0.402626616833971	no	no	insomnia	Midbrain	Midbrain
insomnia	insomnia	brain traits	Idg	1.57242271301999	0.0579262750979539	0.269870450127502	0.568844666570362	1.2371243975568	no	no	insomnia	CerebralCortex	Temporal_cortex
insomnia	insomnia	brain traits	Ig	1.44918777258208	0.0736425756408892	0.269870450127502	0.568844666570362	1.13287103050121	no	no	insomnia	CerebralCortex	Temporal_cortex
insomnia	insomnia	brain traits	IO	-0.114524433132026	0.545588960509655	0.593767749881269	0.226383394528731	0.263134425811703	no	no	insomnia	Myelencephalon	Medulla
insomnia	insomnia	brain traits	ITG	1.3808834360896	0.0836574018303098	0.269870450127502	0.568844666570362	1.07749562754264	no	no	insomnia	CerebralCortex	Temporal_cortex
insomnia	insomnia	brain traits	La	1.09619666661564	0.136496359038668	0.334726104699918	0.475310416458974	0.864878933022527	no	no	insomnia	Amygdala	Amygdala
insomnia	insomnia	brain traits	LEC	1.87492719724279	0.0304013699376086	0.269870450127502	0.568844666570362	1.51710684589984	no	yes	insomnia	CerebralCortex	Temporal_cortex
insomnia	insomnia	brain traits	LG	0.702687426612304	0.241125282519586	0.412246450759293	0.384843074730841	0.617757250497357	no	no	insomnia	Thalamus	Thalamus
insomnia	insomnia	brain traits	LP	0.911503940101992	0.181014955267107	0.358706600321076	0.445260632087206	0.742285542690662	no	no	insomnia	Thalamus	Thalamus
insomnia	insomnia	brain traits	LP-VPL	0.876183808579004	0.190465058629704	0.358706600321076	0.445260632087206	0.720184685270038	no	no	insomnia	Thalamus	Thalamus
insomnia	insomnia	brain traits	M1C	1.38301664820463	0.0833298806132843	0.269870450127502	0.568844666570362	1.07919924038758	no	no	insomnia	CerebralCortex	Frontal_cortex
insomnia	insomnia	brain traits	MD	0.865158058380735	0.19347602104916	0.358706600321076	0.445260632087206	0.713372852719197	no	no	insomnia	Thalamus	Thalamus
insomnia	insomnia	brain traits	MD-Re	0.617008842789985	0.268614446557966	0.423371828398996	0.373278043760893	0.570870633917158	no	no	insomnia	Thalamus	Thalamus
insomnia	insomnia	brain traits	MEC	1.65166844339944	0.0493010795159492	0.269870450127502	0.568844666570362	1.3071435711348	no	yes	insomnia	CerebralCortex	Temporal_cortex
insomnia	insomnia	brain traits	MG	0.907254652887304	0.182136074205641	0.358706600321076	0.445260632087206	0.739604028522234	no	no	insomnia	Thalamus	Thalamus
insomnia	insomnia	brain traits	MN	-0.121311060795168	0.548277670262532	0.593767749881269	0.226383394528731	0.260999441293687	no	no	insomnia	Hypothalamus	Hypothalamus
insomnia	insomnia	brain traits	MoAN	-0.051153723889379	0.520398486739913	0.593767749881269	0.226383394528731	0.283663974987971	no	no	insomnia	Myelencephalon	Medulla
insomnia	insomnia	brain traits	MoRF-MoEN	-0.183842122080779	0.572931344685176	0.593767749881269	0.226383394528731	0.24189741714395	no	no	insomnia	Myelencephalon	Medulla
insomnia	insomnia	brain traits	MoSR	-0.131744811860347	0.552406930164377	0.593767749881269	0.226383394528731	0.257740881662435	no	no	insomnia	Myelencephalon	Medulla
insomnia	insomnia	brain traits	MTG	1.3853074386984	0.0829792400661257	0.269870450127502	0.568844666570362	1.08103054681	no	no	insomnia	CerebralCortex	Temporal_cortex
insomnia	insomnia	brain traits	NAC	-0.000316646786511741	0.500126323788982	0.593767749881269	0.226383394528731	0.300920286073353	no	no	insomnia	BasalForebrain	BasalForebrain
insomnia	insomnia	brain traits	PAG	0.232293608113294	0.408154988331607	0.540659181443822	0.267076417446523	0.389174891332508	no	no	insomnia	Midbrain	Midbrain
insomnia	insomnia	brain traits	PAG-DR	0.258878653986333	0.397864434267714	0.540659181443822	0.267076417446523	0.400264881390499	no	no	insomnia	Midbrain	Midbrain
insomnia	insomnia	brain traits	PB	0.166255156778608	0.433978077270288	0.547639002269649	0.261505629443625	0.362532208646514	no	no	insomnia	Pons	Pons
insomnia	insomnia	brain traits	Pir	1.70678269764477	0.0439312247747978	0.269870450127502	0.568844666570362	1.35722668871006	no	yes	insomnia	CerebralCortex	Paleocortex
insomnia	insomnia	brain traits	PN	0.398982715603865	0.344952970024836	0.500890614008666	0.300257106306963	0.462240111451277	no	no	insomnia	Pons	Pons
insomnia	insomnia	brain traits	PnAN	-0.308803663026493	0.621264558724437	0.621264558724437	0.206723420874947	0.206723420874947	no	no	insomnia	Pons	Pons
insomnia	insomnia	brain traits	PnEN	0.219461654400796	0.413145223556128	0.540659181443822	0.267076417446523	0.383897263832644	no	no	insomnia	Pons	Pons
insomnia	insomnia	brain traits	PnRF	0.199225016920953	0.421043365488764	0.54427557002206	0.264181158688109	0.375673171569162	no	no	insomnia	Pons	Pons
insomnia	insomnia	brain traits	Pro	1.28310080609344	0.0997283807066205	0.293066805038232	0.533033370251932	1.00118123255792	no	no	insomnia	CerebralCortex	Occipital_cortex
insomnia	insomnia	brain traits	PTR	0.231026398995169	0.408647146645716	0.540659181443822	0.267076417446523	0.388651529169864	no	no	insomnia	Midbrain	Midbrain
insomnia	insomnia	brain traits	Pu	1.22805084500229	0.109713940872738	0.293066805038232	0.533033370251932	0.959738185010241	no	no	insomnia	BasalForebrain	BasalForebrain
insomnia	insomnia	brain traits	Pul	1.05477141651136	0.145764940133667	0.343357414537082	0.464253569915989	0.836346921405415	no	no	insomnia	Thalamus	Thalamus
insomnia	insomnia	brain traits	RN	0.986984074355146	0.16182522296272	0.358706600321076	0.445260632087206	0.790953785938877	no	no	insomnia	Midbrain	Midbrain
insomnia	insomnia	brain traits	S1C	1.3698860075494	0.0853612441182653	0.269870450127502	0.568844666570362	1.06873926380664	no	no	insomnia	CerebralCortex	Parietal_cortex
insomnia	insomnia	brain traits	SC	0.442004936586473	0.329242816831385	0.49536391874081	0.305075629688885	0.482483691368525	no	no	insomnia	Midbrain	Midbrain
insomnia	insomnia	brain traits	SEP	0.405746240399567	0.34246453139776	0.500890614008666	0.300257106306963	0.465384401152236	no	no	insomnia	BasalForebrain	BasalForebrain
insomnia	insomnia	brain traits	SI	-0.229224790612504	0.590652897313033	0.599483375960517	0.222222855648898	0.22866766136277	no	no	insomnia	BasalForebrain	BasalForebrain
insomnia	insomnia	brain traits	SN	0.305920172107913	0.379832713345805	0.536830234862071	0.27016303221317	0.42040763408624	no	no	insomnia	Midbrain	Midbrain
insomnia	insomnia	brain traits	SN-RN	0.559653566164926	0.2878578801086	0.442216453500169	0.354365102708468	0.540821877235983	no	no	insomnia	Midbrain	Midbrain
insomnia	insomnia	brain traits	SpC	-0.112362373900176	0.544731956183815	0.593767749881269	0.226383394528731	0.263817146505454	no	no	insomnia	SpinalCord	SpinalCord
insomnia	insomnia	brain traits	STG	1.43982064161663	0.0749590748416418	0.269870450127502	0.568844666570362	1.12517578222766	no	no	insomnia	CerebralCortex	Temporal_cortex
insomnia	insomnia	brain traits	STH	0.667542825505157	0.252212732115207	0.423371828398996	0.373278043760893	0.598232993306926	no	no	insomnia	Thalamus	Thalamus
insomnia	insomnia	brain traits	Sub	1.24929730370757	0.105778176875939	0.293066805038232	0.533033370251932	0.975603922470585	no	no	insomnia	Hippocampus	Hippocampus
insomnia	insomnia	brain traits	TF	1.41301990727626	0.0788249354302348	0.269870450127502	0.568844666570362	1.103336376334	no	no	insomnia	CerebralCortex	Temporal_cortex
insomnia	insomnia	brain traits	TH-TL	1.46649494824455	0.0712567482259173	0.269870450127502	0.568844666570362	1.14717400039313	no	no	insomnia	CerebralCortex	Limbic_cortex
insomnia	insomnia	brain traits	V1C	1.10166015019024	0.135304723810365	0.334726104699918	0.475310416458974	0.868687040882325	no	no	insomnia	CerebralCortex	Occipital_cortex
insomnia	insomnia	brain traits	V2	1.26270781363728	0.103347102466513	0.293066805038232	0.533033370251932	0.985701695141629	no	no	insomnia	CerebralCortex	Occipital_cortex
insomnia	insomnia	brain traits	VA	0.61515837011473	0.269225068648944	0.423371828398996	0.373278043760893	0.569884503627055	no	no	insomnia	Thalamus	Thalamus
insomnia	insomnia	brain traits	VLN	0.902302544120853	0.183448087239211	0.358706600321076	0.445260632087206	0.736486812148899	no	no	insomnia	Thalamus	Thalamus
insomnia	insomnia	brain traits	VPL	1.23925740899332	0.107625093071897	0.293066805038232	0.533033370251932	0.968086459969473	no	no	insomnia	Thalamus	Thalamus
iq	iq	brain traits	A13	2.61859249838848	0.00441466752906283	0.0233301703341468	1.63208209039999	2.3551019978011	yes	yes	iq	CerebralCortex	Frontal_cortex
iq	iq	brain traits	A14	2.75125491982603	0.00296837121458038	0.0233301703341468	1.63208209039999	2.52748178858073	yes	yes	iq	CerebralCortex	Frontal_cortex
iq	iq	brain traits	A19	2.60511202019194	0.00459221132097187	0.0233301703341468	1.63208209039999	2.33797813510914	yes	yes	iq	CerebralCortex	Occipital_cortex
iq	iq	brain traits	A1C	2.62594010549437	0.00432050103947079	0.0233301703341468	1.63208209039999	2.36446588604165	yes	yes	iq	CerebralCortex	Temporal_cortex
iq	iq	brain traits	A23	2.49024337029932	0.00638278244990809	0.0233301703341468	1.63208209039999	2.1949899577658	yes	yes	iq	CerebralCortex	Limbic_cortex
iq	iq	brain traits	A25	2.55886465173365	0.00525073094071882	0.0233301703341468	1.63208209039999	2.27978023537033	yes	yes	iq	CerebralCortex	Frontal_cortex
iq	iq	brain traits	A29-A30	2.23714844821739	0.0126383196878751	0.0297702641536613	1.5262173118105	1.89831066329992	yes	yes	iq	CerebralCortex	Limbic_cortex
iq	iq	brain traits	A32	2.45411566460879	0.00706157730973733	0.0249509064944052	1.60291367134855	2.15109828189366	yes	yes	iq	CerebralCortex	Frontal_cortex
iq	iq	brain traits	A35-A36	2.3914172822241	0.00839173270291882	0.0269552626214968	1.56935643254203	2.07614835792891	yes	yes	iq	CerebralCortex	Temporal_cortex
iq	iq	brain traits	A38	2.53304580433432	0.00565380879536281	0.0233301703341468	1.63208209039999	2.24765888288629	yes	yes	iq	CerebralCortex	Temporal_cortex
iq	iq	brain traits	A40	2.5201196458287	0.00586574750795743	0.0233301703341468	1.63208209039999	2.23167663522878	yes	yes	iq	CerebralCortex	Parietal_cortex
iq	iq	brain traits	A43	2.51755281624271	0.00590866252219091	0.0233301703341468	1.63208209039999	2.22851081437568	yes	yes	iq	CerebralCortex	Parietal_cortex
iq	iq	brain traits	A44-A45	2.57516965266357	0.00500954648975038	0.0233301703341468	1.63208209039999	2.30020158868641	yes	yes	iq	CerebralCortex	Frontal_cortex
iq	iq	brain traits	A46	2.55815739286465	0.00526142265427021	0.0233301703341468	1.63208209039999	2.27889680958005	yes	yes	iq	CerebralCortex	Frontal_cortex
iq	iq	brain traits	A5-A7	2.53345269660091	0.00564724916620318	0.0233301703341468	1.63208209039999	2.24816305003187	yes	yes	iq	CerebralCortex	Parietal_cortex
iq	iq	brain traits	ACC	2.55779527944255	0.00526690425691923	0.0233301703341468	1.63208209039999	2.27844457628265	yes	yes	iq	CerebralCortex	Limbic_cortex
iq	iq	brain traits	ANC	0.947264667073671	0.171751965243961	0.245462204569524	0.610015369571744	0.765098284895923	no	no	iq	Thalamus	Thalamus
iq	iq	brain traits	AON	2.57845516126848	0.00496215893394214	0.0233301703341468	1.63208209039999	2.30432932973962	yes	yes	iq	CerebralCortex	Paleocortex
iq	iq	brain traits	BL	2.11999268921789	0.0170033309172422	0.0325520769141447	1.48742129700126	1.76946599289962	yes	yes	iq	Amygdala	Amygdala
iq	iq	brain traits	BM	2.34643606150324	0.00947695894908629	0.0273011990167612	1.56381827915235	2.02333100058485	yes	yes	iq	Amygdala	Amygdala
iq	iq	brain traits	BNST	2.17282797409765	0.0148966335149734	0.0306281919875475	1.51387863926939	1.82691186655831	yes	yes	iq	Amygdala	Amygdala
iq	iq	brain traits	CA1	1.88000143924004	0.0300539408863835	0.0497768395930726	1.30297268086645	1.52209857214734	yes	yes	iq	Hippocampus	Hippocampus
iq	iq	brain traits	CA1-2R	2.04382135951976	0.0204855991279924	0.037439198406331	1.42667345831625	1.68855133001808	yes	yes	iq	Hippocampus	Hippocampus
iq	iq	brain traits	CA1C-CA3C	2.17698265436805	0.0147409308273138	0.0306281919875475	1.51387863926939	1.83147509175497	yes	yes	iq	Hippocampus	Hippocampus
iq	iq	brain traits	CA1R-CA2R-CA3R	1.96465506261477	0.0247270871675424	0.042275342576766	1.37391286442576	1.60682704019227	yes	yes	iq	Hippocampus	Hippocampus
iq	iq	brain traits	CA1U-CA2U-CA3U	1.75859036031667	0.0393235557364349	0.0631560137585166	1.19958528932418	1.40534721904708	no	yes	iq	Hippocampus	Hippocampus
iq	iq	brain traits	CA2U-CA3U	2.11078396113846	0.0173954426685802	0.0325520769141447	1.48742129700126	1.75956451511556	yes	yes	iq	Hippocampus	Hippocampus
iq	iq	brain traits	CA3R	1.73948638573663	0.0409746224466563	0.0648255220797846	1.18825397690406	1.387485039468	no	yes	iq	Hippocampus	Hippocampus
iq	iq	brain traits	CA4C-DGC	2.25955234982605	0.0119245238972233	0.0288306074546132	1.54014620702535	1.92355895173745	yes	yes	iq	Hippocampus	Hippocampus
iq	iq	brain traits	CaB	2.12725643620801	0.0166993911249669	0.0325520769141447	1.48742129700126	1.77729936333671	yes	yes	iq	BasalForebrain	BasalForebrain
iq	iq	brain traits	CbDN	1.97469168088672	0.0241515737926135	0.042275342576766	1.37391286442576	1.61705456399412	yes	yes	iq	Cerebellum	Cerebellum
iq	iq	brain traits	CBL	2.16942672837137	0.015025150786344	0.0306281919875475	1.51387863926939	1.82318116089936	yes	yes	iq	Cerebellum	Cerebellum
iq	iq	brain traits	CBV	2.10825616479791	0.0175044187179835	0.0325520769141447	1.48742129700126	1.75685230659354	yes	yes	iq	Cerebellum	Cerebellum
iq	iq	brain traits	CEN	2.50871537492133	0.00605855375922382	0.0233301703341468	1.63208209039999	2.21763103414213	yes	yes	iq	Amygdala	Amygdala
iq	iq	brain traits	Cla	2.34675784291491	0.00946877908669852	0.0273011990167612	1.56381827915235	2.0237060157267	yes	yes	iq	BasalForebrain	BasalForebrain
iq	iq	brain traits	CM	0.626204730929627	0.265590332277332	0.331206767310555	0.479900798168541	0.575787737719019	no	no	iq	Thalamus	Thalamus
iq	iq	brain traits	CM-Pf	0.556295232940976	0.289004522731946	0.340383104550958	0.468032004939952	0.539095360765398	no	no	iq	Thalamus	Thalamus
iq	iq	brain traits	CMN	2.21723612824218	0.0133034799866761	0.0306281919875475	1.51387863926939	1.87603473938466	yes	yes	iq	Amygdala	Amygdala
iq	iq	brain traits	CoA	2.59506674506221	0.00472862758200376	0.0233301703341468	1.63208209039999	2.32526488887096	yes	yes	iq	Amygdala	Amygdala
iq	iq	brain traits	DGR-CA4	2.79533155167104	0.00259232564502021	0.0233301703341468	1.63208209039999	2.58631044379215	yes	yes	iq	Hippocampus	Hippocampus
iq	iq	brain traits	DGR-CA4Rpy	2.34767293724242	0.00944555061555896	0.0273011990167612	1.56381827915235	2.02477272039658	yes	yes	iq	Hippocampus	Hippocampus
iq	iq	brain traits	DGU-CA4Upy	2.29981717032877	0.0107292901337076	0.0273011990167612	1.56381827915235	1.96942901067263	yes	yes	iq	Hippocampus	Hippocampus
iq	iq	brain traits	DTg	-0.0152201080091481	0.506071710175902	0.510891440749006	0.291671373235948	0.29578793943078	no	no	iq	Pons	Pons
iq	iq	brain traits	ETH	0.41856715650402	0.337766248424275	0.384980885300786	0.4145608331265	0.471383749837335	no	no	iq	Thalamus	Thalamus
iq	iq	brain traits	FI	2.51821002947716	0.00589764808750548	0.0233301703341468	1.63208209039999	2.22932114535055	yes	yes	iq	CerebralCortex	Frontal_cortex
iq	iq	brain traits	GPe	2.3111809319966	0.0104114315691112	0.0273011990167612	1.56381827915235	1.98248955100626	yes	yes	iq	BasalForebrain	BasalForebrain
iq	iq	brain traits	GPi	0.29476226326089	0.384087747904346	0.407133012778607	0.390263680999893	0.415569546264664	no	no	iq	BasalForebrain	BasalForebrain
iq	iq	brain traits	HTHma	0.308108761348361	0.378999787366843	0.405797752130155	0.391690363020203	0.421361033687423	no	no	iq	Hypothalamus	Hypothalamus
iq	iq	brain traits	HTHma-HTHtub	0.645666359023298	0.259247725828503	0.330991387780552	0.480183306188156	0.586285044637915	no	no	iq	Hypothalamus	Hypothalamus
iq	iq	brain traits	HTHpo	2.19223533847669	0.0141812590079791	0.0306281919875475	1.51387863926939	1.84828521090572	yes	yes	iq	Hypothalamus	Hypothalamus
iq	iq	brain traits	HTHpo-HTHso	1.39643504588357	0.0812917638723915	0.12488299957208	0.903496678475769	1.08995345300328	no	no	iq	Hypothalamus	Hypothalamus
iq	iq	brain traits	HTHso-HTHtub	1.50708177676473	0.0658948486031115	0.102718440469556	0.988351582933786	1.18114853549232	no	no	iq	Hypothalamus	Hypothalamus
iq	iq	brain traits	HTHtub	1.3516463313282	0.0882442406681399	0.133626993011755	0.874105804345915	1.05431362959643	no	no	iq	Hypothalamus	Hypothalamus
iq	iq	brain traits	IC	1.20068714014281	0.114936292195848	0.171595027785351	0.765495300617095	0.93954281716279	no	no	iq	Midbrain	Midbrain
iq	iq	brain traits	Idg	2.54357852061795	0.00548616963106852	0.0233301703341468	1.63208209039999	2.26073076824114	yes	yes	iq	CerebralCortex	Temporal_cortex
iq	iq	brain traits	Ig	2.61031610907591	0.00452292956500366	0.0233301703341468	1.63208209039999	2.34458017541314	yes	yes	iq	CerebralCortex	Temporal_cortex
iq	iq	brain traits	IO	1.81612667377125	0.0346754714304488	0.0565476918711934	1.24758511714103	1.45997762576295	no	yes	iq	Myelencephalon	Medulla
iq	iq	brain traits	ITG	2.5062479307044	0.00610100129463509	0.0233301703341468	1.63208209039999	2.21459888285013	yes	yes	iq	CerebralCortex	Temporal_cortex
iq	iq	brain traits	La	2.50113770344308	0.00618975165549118	0.0233301703341468	1.63208209039999	2.20832677534393	yes	yes	iq	Amygdala	Amygdala
iq	iq	brain traits	LEC	2.12779952818441	0.0166768542570154	0.0325520769141447	1.48742129700126	1.77788586662767	yes	yes	iq	CerebralCortex	Temporal_cortex
iq	iq	brain traits	LG	0.107143594950623	0.457337531216003	0.475272336361729	0.323057463456328	0.33976315695918	no	no	iq	Thalamus	Thalamus
iq	iq	brain traits	LP	0.763151412864619	0.222686550673906	0.298794612296634	0.524627237750004	0.652306011724333	no	no	iq	Thalamus	Thalamus
iq	iq	brain traits	LP-VPL	0.930748763963087	0.175991769313998	0.245462204569524	0.610015369571744	0.754507642555723	no	no	iq	Thalamus	Thalamus
iq	iq	brain traits	M1C	2.32980177783304	0.00990831508421453	0.0273011990167612	1.56381827915235	2.00400019131108	yes	yes	iq	CerebralCortex	Frontal_cortex
iq	iq	brain traits	MD	0.541669264519445	0.294023183369765	0.342488543265881	0.465353951703317	0.531618424646993	no	no	iq	Thalamus	Thalamus
iq	iq	brain traits	MD-Re	0.584435724454248	0.279463598750722	0.332844286152545	0.477758894063729	0.553674752683586	no	no	iq	Thalamus	Thalamus
iq	iq	brain traits	MEC	1.99336407597813	0.0231107973155775	0.041521093482224	1.3817312176104	1.63618507123303	yes	yes	iq	CerebralCortex	Temporal_cortex
iq	iq	brain traits	MG	0.693373766998552	0.244037510317922	0.323349701171247	0.49032753607681	0.612543414349636	no	no	iq	Thalamus	Thalamus
iq	iq	brain traits	MN	0.3614811815435	0.358869885128559	0.392167090965229	0.406528853329786	0.445062984328312	no	no	iq	Hypothalamus	Hypothalamus
iq	iq	brain traits	MoAN	0.935906798073816	0.174660588376627	0.245462204569524	0.610015369571744	0.75780508117347	no	no	iq	Myelencephalon	Medulla
iq	iq	brain traits	MoRF-MoEN	0.589827969930006	0.277652994429972	0.332844286152545	0.477758894063729	0.556497638390223	no	no	iq	Myelencephalon	Medulla
iq	iq	brain traits	MoSR	0.479406450158168	0.315824752843852	0.36388504132009	0.43903579713613	0.500553835055345	no	no	iq	Myelencephalon	Medulla
iq	iq	brain traits	MTG	2.6372032828965	0.0041796360314883	0.0233301703341468	1.63208209039999	2.37886153554517	yes	yes	iq	CerebralCortex	Temporal_cortex
iq	iq	brain traits	NAC	2.31505906287663	0.0103048499874994	0.0273011990167612	1.56381827915235	1.98695832606579	yes	yes	iq	BasalForebrain	BasalForebrain
iq	iq	brain traits	PAG	0.334027687031221	0.369179333085251	0.399316421500374	0.398682829499248	0.432762619071523	no	no	iq	Midbrain	Midbrain
iq	iq	brain traits	PAG-DR	0.370969221731122	0.355330228065391	0.392167090965229	0.406528853329786	0.449367845357322	no	no	iq	Midbrain	Midbrain
iq	iq	brain traits	PB	0.5896753622908	0.277704158019154	0.332844286152545	0.477758894063729	0.556417617580477	no	no	iq	Pons	Pons
iq	iq	brain traits	Pir	2.2967171155444	0.0108174562141884	0.0273011990167612	1.56381827915235	1.96587485401922	yes	yes	iq	CerebralCortex	Paleocortex
iq	iq	brain traits	PN	-0.230569339428575	0.591175305290277	0.591175305290277	0.228283715682515	0.228283715682515	no	no	iq	Pons	Pons
iq	iq	brain traits	PnAN	1.97029936337011	0.0244020356825569	0.042275342576766	1.37391286442576	1.61257394215209	yes	yes	iq	Pons	Pons
iq	iq	brain traits	PnEN	0.0711895950859069	0.47162343116271	0.485360035953857	0.313935985892917	0.326404626452515	no	no	iq	Pons	Pons
iq	iq	brain traits	PnRF	0.0185669652088377	0.492593278117815	0.502066225773927	0.29923899283271	0.3075115187987	no	no	iq	Pons	Pons
iq	iq	brain traits	Pro	2.52166922000771	0.00583997410465287	0.0233301703341468	1.63208209039999	2.23358907861214	yes	yes	iq	CerebralCortex	Occipital_cortex
iq	iq	brain traits	PTR	0.279479260990858	0.389938525759463	0.409242413173298	0.388019363101148	0.409003854583276	no	no	iq	Midbrain	Midbrain
iq	iq	brain traits	Pu	2.17986743606805	0.0146336446910872	0.0306281919875475	1.51387863926939	1.83464749396393	yes	yes	iq	BasalForebrain	BasalForebrain
iq	iq	brain traits	Pul	0.611064489161336	0.270578443857706	0.332844286152545	0.477758894063729	0.567706805249663	no	no	iq	Thalamus	Thalamus
iq	iq	brain traits	RN	1.10059842357198	0.135535735975168	0.199538722407886	0.699972812778124	0.867946181611626	no	no	iq	Midbrain	Midbrain
iq	iq	brain traits	S1C	2.42480096254117	0.00765839085317543	0.0259020694232799	1.58666553695318	2.11586247279563	yes	yes	iq	CerebralCortex	Parietal_cortex
iq	iq	brain traits	SC	0.368666452130363	0.356188178656348	0.392167090965229	0.406528853329786	0.448320498206603	no	no	iq	Midbrain	Midbrain
iq	iq	brain traits	SEP	1.92096764744951	0.0273678931632969	0.0460475662747535	1.33679331837432	1.5627586341855	yes	yes	iq	BasalForebrain	BasalForebrain
iq	iq	brain traits	SI	2.41723340595848	0.0078194926560845	0.0259020694232799	1.58666553695318	2.10682142389804	yes	yes	iq	BasalForebrain	BasalForebrain
